text,hour,minute,second,day,month,year,datetime,text_clean,sentiment
"O brasileiro é tão pobre, que sua pobreza vale por dois. https://t.co/puNslbrcKf",18,18,34,26,9,2018,2018-09-26 18:18:34,o brasileiro pobre suar pobreza valer,-1.0
DACIOLO OBRIGADA POR EXISTIR. SE VOCÊ É CRISTÃO VOCÊ VOTA NESSE HOMEM PQP #DebateSBT https://t.co/dVINr34lFJ,18,38,57,26,9,2018,2018-09-26 18:38:57,daciolo obrigar existir cristão votar n homem pqp debatesbt,1.0
"Daciolo é uma mistura de Bíblia, Karl Marx e remédios tarja preta.",19,20,7,26,9,2018,2018-09-26 19:20:07,daciolo umar misturar bíblia karl marx e remédio tarjar preto,0.0
"Alguém do diretório do PT, pode dar uma ficha de filiação ao Geraldo Alckmin... o mesmo só no PT.",18,49,15,26,9,2018,2018-09-26 18:49:15,alguém diretório pt umar fichar filiação o o geraldo alckmin o só o pt,-1.0
"Pogba foi conversar com Ed Woodward antes do jogo do Manchester United contra o Leicester, em Old Trafford, para ex… https://t.co/7iJhwfYKEw",18,55,8,26,9,2018,2018-09-26 18:55:08,pogba conversar ed woodward antar jogar manchester united o leicester old trafford parir ex …,0.0
@alvarodias_ Os ternos do Álvaro Dias são os mais top nos debates. Nesse quesito o senhor ganhou rs,18,43,19,26,9,2018,2018-09-26 18:43:19,@alvarodias o terno álvaro o top o debater n quesito o senhor ganhar rs,1.0
"três notícias sobre mulheres na minha timeline: 

Organizadora do grupo contra Bolsonaro foi agredida https://t.co/eDUTIKbnCw

Comissão inocentou a juíza que algemou a advogada negra https://t.co/Q4GHhrDEJm

Ex do Bolsonaro falando sobre ameaças de morte https://t.co/Q4GHhrDEJm",18,49,0,26,9,2018,2018-09-26 18:49:00,notícia sobrar mulher o timeline organizador grupar bolsonaro agredir comissão inocentar o juiz algemar o advogar negro ex bolsonaro falar sobrar ameaçar morte,-1.0
"meu deus o cabo daciolo tá sendo coerente o que tá acontecendo
manda o resto dos candidatos orar no monte",18,42,9,26,9,2018,2018-09-26 18:42:09,deus o cabo daciolo tá coerente o tá acontecer mandar o restar candidato orar o montar,1.0
"Eu vou é votar no Cabo Daciolo, tá decidido",19,7,44,26,9,2018,2018-09-26 19:07:44,votar o cabo daciolo tá decidir,1.0
"Isso é horário de debate? Alô! Trabalhador ainda está ralando, faltam 10 minutos pra acabar o expediente.

#DebateSBT",17,56,15,26,9,2018,2018-09-26 17:56:15,horário debater alô trabalhador ralar faltar 10 minuto pra acabar o expediente debatesbt,-1.0
PUTA QUE PARIU DACIOLO É GIGANTE,18,37,7,26,9,2018,2018-09-26 18:37:07,puta parir daciolo gigante,1.0
Banguelas também sorriem! E o Brasil está banguela!!! Cego de uma perna e manco de um dos olhos!!! Agora temos gent… https://t.co/vDpDQvAT27,18,57,47,26,9,2018,2018-09-26 18:57:47,banguelas sorrir e o brasil banguela cegar umar perna e mancar olho gent …,-1.0
"POLÊMICA
Jair Baseado mostra como segurar um beck ao vivo em debate https://t.co/FORam65GCd",18,23,19,26,9,2018,2018-09-26 18:23:19,polêmica jair basear mostrar comer segurar beck o o viver debater,-1.0
"Boulos x Ciro

meus bbzao 🤩😍",19,6,52,26,9,2018,2018-09-26 19:06:52,boulos x ciro bbzao 🤩 😍,1.0
DACIOLO TA ASSIM JÁ https://t.co/UUUAymsGFT,18,18,52,26,9,2018,2018-09-26 18:18:52,daciolo ta,0.0
"E essa olhadinha para cima do Cabo Daciolo?

“Aff, sou bom demais para estar aqui, entre esses corruptos. Glória a Deuxx”

#DebateSBT",18,15,12,26,9,2018,2018-09-26 18:15:12,e olhadinha parir cabo daciolo “ aff parir entrar corrupto glória o deuxx debatesbt,1.0
JÁ É CERTO! MINHA PRIMEIRA ELEIÇÃO PARA PRESIDENTE TEM NOME E É @cirogomes é 1️⃣2️⃣ Ciro é @joaoazevedolins… https://t.co/fcd0KqjHbi,18,34,11,26,9,2018,2018-09-26 18:34:11,certar eleição parir presidente e @cirogomes 1️⃣2️⃣ ciro @joaoazevedolins …,1.0
"Ciro foi extremamente desonesto agora no #DebateSBT. Quem criou Bolsonaro foi a imprensa hegemônica e a reação conservadora global que teve impacto aqui, especialmente durante a crise. Culpar o PT exclusivamente pelo anti-petismo é canalha demais.",18,34,28,26,9,2018,2018-09-26 18:34:28,ciro extremamente desonestar o debatesbt criar bolsonaro o imprensar hegemônica e o reação conservador global impactar especialmente durante o crise culpar o pt exclusivamente pelar anti petismo canalha,-1.0
"Faltam 11 dias e esse vídeo mostra o pq do desespero da midia fake news e de toda a esquerda com o Bolsonaro.

BOLSONARO 31% X 20% HADDAD https://t.co/YbYki2rvo8",18,31,36,26,9,2018,2018-09-26 18:31:36,faltar 11 e vídeo mostrar o pq desesperar midia fake news e o esquerdo o bolsonaro bolsonaro 31 x 20 haddad,-1.0
Se Daciolo tivesse surgido na época do CQC não teríamos perdido um segundo sequer com Bolsonaro,19,4,23,26,9,2018,2018-09-26 19:04:23,daciolo surgir o época cqc perder segundar sequer bolsonaro,1.0
"Curioso que a turma do PSOL reclama da Marina propondo plebiscitos (no que eu concordo), mas taí o Boulos defendendo plebiscitos… ¯\_(ツ)_/¯ #DebateSBT",18,34,0,26,9,2018,2018-09-26 18:34:00,curioso o turma psol reclamar marino propor plebiscito o concordar taí o boulos defender plebiscito … ¯\_(ツ)_/¯ debatesbt,-1.0
Se o povo quer um candidato cristão fervoroso preocupado com o próximo! Taí Daciolo!,18,40,17,26,9,2018,2018-09-26 18:40:17,o querer candidatar cristão fervoroso preocupar o taí daciolo,1.0
Quase um S ( iro),18,38,56,26,9,2018,2018-09-26 18:38:56,quase s irar,-1.0
"Ciro foi extremamente desonesto agora no #DebateSBT. Quem criou Bolsonaro foi a imprensa hegemônica e a reação conservadora global que teve impacto aqui, especialmente durante a crise. Culpar o PT exclusivamente pelo anti-petismo é canalha demais.",19,23,33,26,9,2018,2018-09-26 19:23:33,ciro extremamente desonestar o debatesbt criar bolsonaro o imprensar hegemônica e o reação conservador global impactar especialmente durante o crise culpar o pt exclusivamente pelar anti petismo canalha,-1.0
"Quando o Cabo Daciolo é uma voz ponderada num debate, é pq a coisa tá feia!

Ele denunciou o absurdo de gente que propõe acabar com programas sociais que dão o mínimo de dignidade aos miseráveis.

#debateSBT.",18,45,50,26,9,2018,2018-09-26 18:45:50,o cabo daciolo umar voz ponderar debater pq o tá feio denunciar o absurdo gente propor acabar programar social o mínimo dignidade o o miserável debatesbt,1.0
"- Negros, índios, quilombola... essa país é tão jovem que ainda tratamos disso. Vejo pessoas falando que vão acabar com FIES, ProUni, Bolsa Família... elas nunca passaram necessidade, nunca usaram transporte público. Nunca acordaram de manhã sem emprego.

Cabo Daciolo

#DebateSBT",18,46,39,26,9,2018,2018-09-26 18:46:39,negro índio quilombola país jovem tratar d pessoa falar acabar fiar prouni bolsar família passar necessidade transportar público acordar manhã empregar cabo daciolo debatesbt,0.0
"Apoiadores do Novo: votem @jairbolsonaro. Fui um dos 2 criadores do Novo. Nossa liberdade não dura 3 meses em uma gestão Haddad. A volta do PT significará a institucionalização do ódio, a explosão do crime e emigração em massa. Votem 17. Nem todo mundo pode ir morar em Lisboa. https://t.co/YYMw8LUkEQ",19,23,49,26,9,2018,2018-09-26 19:23:49,apoiadores votar @jairbolsonaro 2 criador liberdade duro 3 umar gestão haddad o voltar pt significar o institucionalização ódio o explosão crime e emigração massa votar 17 mundo morar lisboa,-1.0
Eu sinceramente não consigo acreditar como o Bonoro tá com 28% e o Daciolo não tá nem pontuando. ESSE CARA DEFENDE MUITO MAIS A PAUTA DO PÚBLICO DO BONORO QUE O PRÓPRIO BONORO.,18,27,10,26,9,2018,2018-09-26 18:27:10,sinceramente conseguir acreditar comer o bonoro tá 28 e o daciolo tá pontuar caro defender o pautar público bonoro o bonoro,1.0
"Rapaz, o Daciolo explicou a dívida histórica do Brasil e do brasileiro com os negros

E foi bem

Eu não acredito nisso",19,13,35,26,9,2018,2018-09-26 19:13:35,rapaz o daciolo explicar o dívida histórico brasil e brasileiro o negro e acreditar n,1.0
gente a marina hoje tá despirocada amei,18,11,5,26,9,2018,2018-09-26 18:11:05,gente o marino tá despirocada amar,1.0
vcs que vão votar é melhor se perguntarem se o nome vai combinar pq antes a gente falava 10 dilmas 10 temers e falar 10 bolsonaros NAO FICA BONITO então obviamente vcs tem que votar no haddad ou no ciro pq esse é o quesito mais importante a ser seguido em uma eleição,18,40,50,26,9,2018,2018-09-26 18:40:50,vcs votar melhor perguntar o combinar pq antar o gente falar 10 dilmas 10 temers e falar 10 bolsonaros nao ficar bonito obviamente vcs votar o haddad o ciro pq o quesito importante o seguir umar eleição,-1.0
"eu amo um candidato o nome dele é cabo daciolo, gloria a deuxx",19,18,8,26,9,2018,2018-09-26 19:18:08,amar candidatar o d cabo daciolo gloriar o deuxx,1.0
O país precisa de um presidente que conheça sua geografia econômica. Eu conheço o Brasil e vou finalizar as obras tão importantes pro nosso povo que estão estagnadas. #DebateSBT #UOLnasUrnas #Ciro12,18,26,52,26,9,2018,2018-09-26 18:26:52,o país preciso presidente conhecer suar geografia econômica conhecer o brasil e finalizar o obrar importante pro estagnar debatesbt uolnasurnas ciro12,0.0
"#JoãoCom6% no Datafolha garante @joaoamoedonovo no debate da Globo. 
É a chance do eleitorado conhecer o candidato. 
É a chance dos indecisos se decidirem. 
É a ÚNICA chance de tirar o PT do segundo turno.
É a ÚNICA chance de tirar o PT do segundo turno.",18,57,17,26,9,2018,2018-09-26 18:57:17,joãocom6 o datafolha garantir @joaoamoedonovo o debater globo o chance eleitorado conhecer o candidatar o chance indeciso decidir o único chance tirar o pt segundar turno o único chance tirar o pt segundar turno,0.0
"""opção sexual""

que porra de opção oq seu merda, vc acha q é uma opçao apanhar na rua? é uma opçao sofrer preconceito?????????? 
puta que me pariu, e isso que vcs querem como presidente, parabens viu https://t.co/6JlT2kxxx8",19,16,26,26,9,2018,2018-09-26 19:16:26,opção sexual porra opção oq merda vc achar q umar opçao apanhar o ruir umar opçao sofrer preconceito puta parir e vcs querer comer presidente parabens,-1.0
"Haddad: se faz de sonso 
Alckmin: falso que só a desgraça 
Ciro: Bolsonaro da esquerda 
Bolsonaro: Ciro da direita 
Marina: nem ela quer ser presidente 

Daciolo: bonito, carismático e sensato",18,12,9,26,9,2018,2018-09-26 18:12:09,haddad sonso alckmin falsar só o desgraçar ciro bolsonaro esquerdo bolsonaro ciro direito marino querer presidente daciolo bonito carismático e sensato,-1.0
"""A pessoa q é contra o FIES, PROUNI, Bolsa família e cotas, essa pessoa nunca passou fome, nunca teve que usar o transporte público. Sou a favor das cotas. Essas pessoas tem que ser abraçadas"". - DACIOLO

meu DEus, cada dia me surpreende mais esse homem!!

#DebateSbt",18,43,9,26,9,2018,2018-09-26 18:43:09,o pessoa q o fiar prouni bolsar família e cotar pessoa passar fome o transportar público o cotar pessoa abraçar daciolo deus surpreender homem debatesbt,1.0
haddad e muito lindo nao tem condiçoes,18,56,44,26,9,2018,2018-09-26 18:56:44,haddad e lindar nao condiçoes,1.0
machuca,18,53,43,26,9,2018,2018-09-26 18:53:43,machucar,0.0
"Haddad e Daciolo são os mais bonitos, quero fic dos dois Glória a Deux",19,5,8,26,9,2018,2018-09-26 19:05:08,haddad e daciolo o bonito querer fic glória o deux,1.0
silêncio cabo daciolo vai falar,18,38,40,26,9,2018,2018-09-26 18:38:40,silêncio cabo daciolo falar,1.0
parece que o Daciolo vai chorar. tá me emocionando. &lt;3 #DebateSBT,18,36,16,26,9,2018,2018-09-26 18:36:16,parecer o daciolo chorar tá emocionar lt;3 debatesbt,1.0
"CIRO NÃO ACEITOU SER POSTE, CIRO NÃO ACEITOU FAZER ESSE PAPELÃO
#CiroNoSBT #DebateSBT",19,3,58,26,9,2018,2018-09-26 19:03:58,ciro aceitar postar ciro aceitar papelão cironosbt debatesbt,1.0
"meu deus, eu amo o cabo daciolo",18,37,6,26,9,2018,2018-09-26 18:37:06,deus amar o cabo daciolo,1.0
EU QUERO JOGAR UM FUT COM O DACIOLO E DAR UM ABRAÇO NELE DEPOIS #DEBATESBT,18,43,13,26,9,2018,2018-09-26 18:43:13,querer jogar fut o daciolo e abraçar n debatesbt,1.0
alguém narra o debate pra mim 😔😔😔😔😔 to na aula esperando o simulado..,17,59,32,26,9,2018,2018-09-26 17:59:32,alguém narrar o debater pra mim 😔 😔 😔 😔 😔 to o aula esperar o simular ..,0.0
Mas o Daciolo desceu do morro pistola tal qual Moises quebrando bezerro de ouro e os cacete,18,42,0,26,9,2018,2018-09-26 18:42:00,o daciolo descer morrer pistola moises quebrar bezerro ourar e o cacete,-1.0
Amar demais https://t.co/HnwMlcplCk,19,18,13,26,9,2018,2018-09-26 19:18:13,amar,0.0
"Uma senhora me falou em santo André que precisa reduzir o preço dos remédios

Jura Alckmin?",19,2,24,26,9,2018,2018-09-26 19:02:24,umar senhor falar santo andré preciso reduzir o preço remédio jurar alckmin,-1.0
"Se você acha que o Cabo Daciolo tá passando vergonha nessas eleições, é porque ainda não atentou para o papelão que boa parte da imprensa tradicional tá fazendo. A relevância, a objetividade e a imparcialidade estão mais em baixa que as vendas de jornal impresso. Depois reclamam.",18,41,53,26,9,2018,2018-09-26 18:41:53,achar o cabo daciolo tá passar vergonha n eleição atentar parir o papelão imprensar tradicional tá o relevância o objetividade e o imparcialidade o vender jornal impresso reclamar,-1.0
Esse é o ponto que define estas eleições. Aqueles que apoiam criminosos contra os que se opõe a idolatria de um condenado. https://t.co/zBzQ900TrS,19,1,12,26,9,2018,2018-09-26 19:01:12,o pontar definir eleição apoiar criminoso o opor o idolatria condenar,-1.0
"Se político fosse obrigado a tratar-se em hospital público, esse país seria uma revolução na saúde pública, já teria saúde de primeiro mundo. Mas é só um mito da política, prossigamos.",18,9,6,26,9,2018,2018-09-26 18:09:06,político obrigar o tratar hospital público país seriar umar revolução o saudar público saudar mundo só mito político prosseguir,-1.0
"@helenachagas @os Haddad é um canalha, covarde! Foi babar pra da Marina ? Porque não faz o mesmo com Clalheiros, Eu… https://t.co/ORPliZNRz9",18,34,49,26,9,2018,2018-09-26 18:34:49,@helenachagas @os haddad canalha covarde babar pra marino o clalheiros …,-1.0
"um fado! Meu prof de física vai votar nele, ele tava até imitando o sotaque hj kkkkkk to pensando em votar",18,55,27,26,9,2018,2018-09-26 18:55:27,fadar prof físico votar n tava imitar o sotaque hj kkkkkk to pensar votar,0.0
#EleNão e Haddad e tbm não,18,58,8,26,9,2018,2018-09-26 18:58:08,elenão e haddad e tbm,-1.0
Não mexe com quem é servo de Deus❤❤ https://t.co/bADvoeSFXl,18,10,36,26,9,2018,2018-09-26 18:10:36,mexer servo deus ❤ ❤,0.0
"Mãe te amo
Varoa te amo
Todas as mulheres do Brasil, eu te amo

CABO DACIOLO GRAÇAS A DEUS",19,16,29,26,9,2018,2018-09-26 19:16:29,mãe amar varoa amar o mulher brasil amar cabo daciolo graça o deus,1.0
Faltam 12 dias pra votar CIRO 12! Vamos mudar o Brasil 🇧🇷👏🏾 https://t.co/AUYGtpVAxT,18,57,27,26,9,2018,2018-09-26 18:57:27,faltar 12 pra votar ciro 12 mudar o brasil 🇧 🇷 👏 🏾,1.0
o Daciolo kkkkkkk,18,12,47,26,9,2018,2018-09-26 18:12:47,o daciolo kkkkkkk,0.0
"Como você me erra uma dessa, Alckmin??? #DebateSBT https://t.co/SX9qdXdmRh",19,25,10,26,9,2018,2018-09-26 19:25:10,comer errar umar d alckmin debatesbt,-1.0
"Opa!
Nunca vi o filho do Daciolo, vou procurar",19,15,23,26,9,2018,2018-09-26 19:15:23,opar vir o filhar daciolo procurar,0.0
"Vou falar de coração pra vocês: se o Daciolo não fosse mais um desses loucos fanáticos por religião, seria um candi… https://t.co/Xi9650BpRj",18,39,4,26,9,2018,2018-09-26 18:39:04,falar coração pra o daciolo d louco fanático religião seriar candi …,1.0
"Constatação do dia: na comparação com Jair Bolsonaro, o Cabo Daciolo é um Winston Churchill.",19,20,35,26,9,2018,2018-09-26 19:20:35,constatação o comparação jair bolsonaro o cabo daciolo winston churchill,1.0
meu sonho o daciolo falar em linguas estranhas nesse debate,18,51,43,26,9,2018,2018-09-26 18:51:43,sonhar o daciolo falar linguas estranho n debater,0.0
até o fim do ano eu arrumo uma namorada pra gente anda de cavalo na fazenda igual as novela do sbt,18,15,34,26,9,2018,2018-09-26 18:15:34,o arrumar umar namorar pra gente andar cavalar o fazenda igual o novelar sbt,0.0
O PT recebe quase R$9 milhões de dinheiro público por mês e o Haddad recebeu R$20 milhões do fundo eleitoral para fazer campanha. Me causa grande indignação saber que o dinheiro dos nossos impostos está sendo usado para financiar um partido que deveria ter o seu registro cassado.,18,53,16,26,9,2018,2018-09-26 18:53:16,o pt receber quase r$9 milhão dinheiro público e o haddad receber r$20 milhão fundir eleitoral parir campanha causar indignação o dinheiro imposto parir financiar dever o registrar cassar,-1.0
"Coringa do botox tá no veneno. No fim, o bandido sempre perde!

#HaddadÉLula https://t.co/viQN3RXQnv",19,12,36,26,9,2018,2018-09-26 19:12:36,coringa botox tá o veneno o o bandido perder haddadélula,-1.0
"""Negros, índios, quilombolas... País é tão jovem que 130 anos se passaram da escravidão"", responde o candidato. Daciolo diz que quem quer tirar Fies, ProUni ou Bolsa Família ""nunca passou necessidade"" https://t.co/10p730Wlrh #Eleições2018",18,44,1,26,9,2018,2018-09-26 18:44:01,negro índio quilombolas país jovem 130 passar escravidão responder o candidatar daciolo querer tirar fiar prouni bolsar família passar necessidade eleições2018,0.0
